chembl_id,pref_name,canonical_smiles,status,targets,mechanism_of_action
CHEMBL268769,,CN(C)CCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL269264,,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL6209,MERAFLOXACIN,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,investigational,,
CHEMBL6210,PD-117558,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,investigational,,
CHEMBL267386,,Cn1cc(C2=C(c3cn(CCCN=C(N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL6220,,CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](Cc3cn(-c4ccccc4)nn3)[C@H]2S1(=O)=O,investigational,,
CHEMBL267626,,CC1(C)[C@H](C(=O)O)N2C(=O)C(C/C=C/C#N)[C@@H]2S1(=O)=O,investigational,,
CHEMBL6221,,COC(=O)/C=C/CC1C(=O)N2[C@@H](C(=O)O)C(C)(C)S(=O)(=O)[C@@H]12,investigational,,
CHEMBL265663,,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC(F)(F)F)c3c2F)C1,investigational,,
CHEMBL268292,,Cn1cc(C2=C(c3cn(CCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL6205,,Cn1cc(C2=C(c3cn(CCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL441172,,Cn1cc(C2=C(c3cn(CCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL6199,,Cn1cc(C2=C(c3cn(CCCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL429244,,CNCCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL6204,,COc1ccc(-c2c(-c3ccccn3)nc3n2CCC3)cc1,investigational,,
CHEMBL6229,,CCc1cc2c(Sc3nnc(N)s3)ncnc2s1,investigational,,
CHEMBL6231,AMIFLOXACIN,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,investigational,,
CHEMBL6215,,CCc1cc2c(O)ncnc2s1,investigational,,
CHEMBL6235,,Cn1cc(C2=C(c3cn(CCCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL266483,,Cn1cc(C2=C(c3cn(CCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL8,CIPROFLOXACIN,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,investigational,,
CHEMBL6224,,C1=C(c2ccccc2)CCNC1,investigational,,
CHEMBL6225,,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC4CC4)c3c2F)C1,investigational,,
CHEMBL6256,,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(NC)c3c2F)C1,investigational,,
CHEMBL267230,,C[N+]1([O-])CC=C(c2ccccc2)CC1,investigational,,
CHEMBL9,NORFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,investigational,,
CHEMBL268888,,Cn1cc(C2=C(c3cn(CCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL415287,,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)C1,investigational,,
CHEMBL6250,,O=C(O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,investigational,,
CHEMBL10,SB-203580,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,investigational,,
CHEMBL268889,,c1ccc(-c2nc3n(c2-c2ccc4c(c2)OCO4)CCC3)nc1,investigational,,
CHEMBL266706,,Fc1ccc(-c2c(-c3ccccn3)nc3n2CCS3)cc1,investigational,,
CHEMBL6304,,Fc1ccc(-c2c(-c3ccccn3)nc3n2CCC3)cc1,investigational,,
CHEMBL266707,,Fc1ccc(-c2c(-c3ccncc3)nc3n2CCS3)cc1,investigational,,
CHEMBL6294,,Fc1ccc(-c2c(-c3cccnc3)nc3n2CCC3)cc1,investigational,,
CHEMBL6299,,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4nccs4)c3c2F)C1,investigational,,
CHEMBL263075,,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccccc4)c3c2F)C1,investigational,,
CHEMBL6262,,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CCC4)c3c2F)C1,investigational,,
CHEMBL6276,,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4(C)CC4)c3c2F)C1,investigational,,
CHEMBL6279,,Cn1cc(C2=C(c3cn(CCC/N=C(\N)N[N+](=O)[O-])c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL269056,,CCc1cc2c(Cl)ncnc2s1,investigational,,
CHEMBL267127,,CCc1cc2c(Sc3nnc(C)s3)ncnc2s1,investigational,,
CHEMBL269495,,CCc1cc2c(Nc3nnc(C)s3)ncnc2s1,investigational,,
CHEMBL267678,,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1,investigational,,
CHEMBL267914,,Cc1ccc(Sc2ccnc3sc(C(N)=O)cc23)cc1,investigational,,
CHEMBL6248,,COc1ccc2sc(C(N)=O)c(OC(C)C)c2c1,investigational,,
CHEMBL269339,,O=C(O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccccn3)[nH]2)cc1,investigational,,
CHEMBL269341,,N#Cc1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,investigational,,
CHEMBL440084,SB-431542,NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,investigational,,
CHEMBL267228,,OCc1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,investigational,,
CHEMBL6252,,O=C(O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,investigational,,
CHEMBL268529,,Cn1cc(C2=C(c3cn(CCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL267126,,Cn1cc(C2=C(c3cn(CCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL6274,,Cn1cc(C2=C(c3cn(CCCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,investigational,,
CHEMBL268530,,Cc1ccc(Sc2cncc3sc(CO)cc23)cc1,investigational,,
CHEMBL6275,,Cc1cc(C)cc(Sc2cncc3sc(C(N)=O)cc23)c1,investigational,,
CHEMBL267125,,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1C,investigational,,
CHEMBL269497,,Cc1cccc(Sc2cncc3sc(C(N)=O)cc23)c1,investigational,,
CHEMBL6278,,Cc1ccccc1Sc1cncc2sc(C(N)=O)cc12,investigational,,
CHEMBL267456,,NC(=O)c1cc2c(Sc3ccccc3)cncc2s1,investigational,,
CHEMBL6316,,Cc1ccc(Sc2cncc3sc(/C=N/OCC(=O)O)cc23)cc1,investigational,,
CHEMBL6324,,Cc1ccc(Sc2cncc3sc(/C=N/OCc4ccccc4)cc23)cc1,investigational,,
CHEMBL6249,,Cc1ccc(Sc2cncc3sc(/C=N/Oc4ccccc4)cc23)cc1,investigational,,
CHEMBL6258,,Cc1ccc(Sc2cncc3sc(/C=N/O)cc23)cc1,investigational,,
CHEMBL6257,,NC(=O)c1cc2c(Cl)cncc2s1,investigational,,
CHEMBL262570,,C/C(=N\O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,investigational,,
CHEMBL6264,,Cc1ccc(Sc2cncc3sc(/C=N/OCC(N)=O)cc23)cc1,investigational,,
CHEMBL6636,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)c2cccc([N+](=O)[O-])c2)cc1,investigational,,
CHEMBL269598,,Cc1ccc(Sc2cncc3sc(C(=O)NN)cc23)cc1,investigational,,
CHEMBL6369,,COC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,investigational,,
CHEMBL6370,,Cc1ccc(Sc2cncc3sc(C(=O)O)cc23)cc1,investigational,,
CHEMBL6371,,Cc1ccc(Sc2cncc3sc(C(=O)c4ccccc4)cc23)cc1,investigational,,
CHEMBL266708,,CC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,investigational,,
CHEMBL6381,,Cc1ccc(Sc2cncc3sc(C=O)cc23)cc1,investigational,,
CHEMBL266460,,Cc1ccc(Sc2cncc3sc(C(=O)N=C(N)N)cc23)cc1,investigational,,
CHEMBL6762,,Cc1ccc(Sc2cncc3sc(C(=O)NCCCN4CCOCC4)cc23)cc1,investigational,,
CHEMBL266197,,CCc1cc2c(Sc3ccc(C)cc3)cncc2s1,investigational,,
CHEMBL269075,,CONC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,investigational,,
CHEMBL6517,,CON(C)C(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,investigational,,
CHEMBL263080,,NC(=O)c1cc2c(Sc3ccccn3)cncc2s1,investigational,,
CHEMBL6534,,NC(=O)c1cc2c(Sc3ccc(-c4ccccc4)cc3)cncc2s1,investigational,,
CHEMBL263081,,COc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1,investigational,,
CHEMBL266198,,NC(=O)c1cc2c(Sc3ccc(Br)cc3)cncc2s1,investigational,,
CHEMBL6612,,NC(=O)c1cc2c(Sc3ccc(Cl)c(Cl)c3)cncc2s1,investigational,,
CHEMBL268567,,NC(=O)c1cc2c(Sc3ccc(Cl)cc3)cncc2s1,investigational,,
CHEMBL428508,,Cc1ccc(Sc2cncc3sc(C(=O)NCC(O)CO)cc23)cc1,investigational,,
CHEMBL6417,,Cc1ccc(Sc2cncc3sc(C(=O)Nc4ccc(Cl)cc4)cc23)cc1,investigational,,
CHEMBL266429,,Cc1ccc(Sc2cncc3sc(C(=N)S)cc23)cc1,investigational,,
CHEMBL6490,,CCC(c1cc(Br)c(O)c(Br)c1)C(CC)c1cc(Br)c(O)c(Br)c1,investigational,,
CHEMBL414201,,CC(=O)OC1CC2(O)C3CCC4CC(OC=O)CCC4(C)C3CCC2(C)[C@H]1C1=CC(=O)OC1,investigational,,
CHEMBL269538,HARMINE,COc1ccc2c(c1)[nH]c1c(C)nccc12,investigational,,
CHEMBL6857,,Brc1cccc2c3c([nH]c12)CNCC3,investigational,,
CHEMBL6746,,Brc1cccc2c3c([nH]c12)C=NCC3,investigational,,
CHEMBL6505,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)C(CCCCN)CCCCN)C(C)(C)C)C(=O)O,investigational,,
CHEMBL266571,,CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C,investigational,,
CHEMBL266572,,Cc1ccc(Sc2cncc3sccc23)cc1,investigational,,
CHEMBL6558,,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)[C@H](C4=CC(=O)OC4)C(=O)CC32O)C1,investigational,,
CHEMBL6404,,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)c(F)c1,investigational,,
CHEMBL6717,,COc1ccc2[nH]c3c(c2c1)CCN=C3,investigational,,
CHEMBL6532,,C/N=C(/NC(N)=O)NC1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,investigational,,
CHEMBL427969,,COC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)[C@@H](C4=CC(=O)OC4)C(O)CC32O)C1,investigational,,
CHEMBL6647,,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12,investigational,,
CHEMBL6514,,Cc1c(C)c2c(c(C)c1OCc1ccccc1)CCC(C)(CN(C)CCOc1ccc(/C=C3\SC(=O)NC3=O)cc1)O2,investigational,,
CHEMBL266066,,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cncs2)c(F)c1,investigational,,
CHEMBL6398,,CNC(=N)NCCCC(N)P(=O)(O)O,investigational,,
CHEMBL269002,,C/N=C(/NC(C)=O)NC1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,investigational,,
CHEMBL264095,,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cccc(C#N)c2)c(F)c1,investigational,,
CHEMBL6576,,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2ccccc12,investigational,,
CHEMBL6591,,COc1cccc2[nH]c3c(c12)CCN=C3,investigational,,
CHEMBL6586,,COc1cccc2[nH]c3c(c12)CCNC3,investigational,,
CHEMBL268151,,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2nccs2)c(F)c1,investigational,,
CHEMBL6388,,NC(N)=NCCCC(N)P(=O)(O)O,investigational,,
CHEMBL6401,,NC(N)=NCCCC(N)[PH](=O)O,investigational,,
CHEMBL6320,,Cc1ccc([S+]([O-])c2cncc3sc(C(N)=O)cc23)cc1,investigational,,
CHEMBL268667,,NC(=O)Sc1cncc2sc(C(N)=O)cc12,investigational,,
CHEMBL269570,,NC(=O)c1cc2c(SCc3ccc(Cl)cc3)cncc2s1,investigational,,
CHEMBL6310,,COc1ccc2c3c([nH]c2c1)CNCC3,investigational,,
CHEMBL269571,,COc1cccc2c3c([nH]c12)CNCC3,investigational,,
CHEMBL6325,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)cc1,investigational,,
CHEMBL268099,,NC(=O)c1cc2c(SC3CCCCC3)cncc2s1,investigational,,
CHEMBL267938,,Cc1occc1Sc1cncc2sc(C(N)=O)cc12,investigational,,
CHEMBL268070,,Cc1nnc(Sc2cncc3sc(C(N)=O)cc23)s1,investigational,,
CHEMBL6829,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccccc2)cc1,investigational,,
CHEMBL6830,,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)c(C)c1,investigational,,
CHEMBL268600,,CCOC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCN=C(N)N)C(C)(C)C,investigational,,
CHEMBL6562,,CCOC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCCN)C(C)(C)C,investigational,,
CHEMBL6383,,CC12CCC(OC=O)CC1CCC1C2CCC2(C)[C@@H](C3=CC(=O)OC3)C(O)CC12O,investigational,,
CHEMBL415107,,CCC(c1ccc(O)c(F)c1)C(CC)c1ccc(O)c(F)c1,investigational,,
CHEMBL267937,,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)c(I)c1,investigational,,
CHEMBL266196,,CN(C(=O)[C@H](Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,investigational,,
CHEMBL6442,,Cc1ccc(Sc2cccc3sc(C(N)=O)cc23)cc1,investigational,,
CHEMBL268149,,COC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)[C@@H](C4=CC(=O)OC4)C(OC(=O)OC)CC32O)C1,investigational,,
CHEMBL6307,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCC)cc1,investigational,,
CHEMBL6295,,CCC(c1ccc(O)c(I)c1)C(CC)c1ccc(O)c(I)c1,investigational,,
CHEMBL6296,,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3C#N)cccc12,investigational,,
CHEMBL6305,,CNC(=N)NCCCC(N)[PH](=O)O,investigational,,
CHEMBL266221,,C1=NCCc2c1[nH]c1ccccc21,investigational,,
CHEMBL6297,,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Br)nn3)cccc12,investigational,,
CHEMBL6761,,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)nn3)cccc12,investigational,,
CHEMBL380726,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)(C)C)C(=O)O,investigational,,
CHEMBL6516,,CCC(c1ccc(O)c(Br)c1)C(CC)c1cc(Br)c(O)c(Br)c1,investigational,,
CHEMBL269057,,N/C(=N/CCCC(N)P(=O)(O)O)N[N+](=O)[O-],investigational,,
CHEMBL6426,,Brc1cccc2[nH]c3c(c12)CCNC3,investigational,,
CHEMBL6427,,Brc1ccc2[nH]c3c(c2c1)CCNC3,investigational,,
CHEMBL6716,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)C(CCCN=C(N)N)CCCN=C(N)N)C(C)(C)C)C(=O)O,investigational,,
CHEMBL427604,,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)O,investigational,,
CHEMBL265671,,CCOC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NCCCCCCN)C(C)(C)C,investigational,,
CHEMBL6555,,CNc1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OC)cccc12,investigational,,
CHEMBL268174,,COc1nc(C)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,investigational,,
CHEMBL266306,,CC(C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,investigational,,
CHEMBL385851,,CC(C)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]2CS[C@H]3CC[C@H](NC(=O)[C@@H](O)NC(=O)CNC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC1=O)C(=O)N32,investigational,,
CHEMBL6573,,N/C(=N/CCCC(N)[PH](=O)O)N[N+](=O)[O-],investigational,,
CHEMBL268691,,COc1cc(Br)c2c3c([nH]c2c1)CNCC3,investigational,,
CHEMBL414199,,CCC(c1ccc(O)c(I)c1)C(CC)c1cc(I)c(O)c(I)c1,investigational,,
CHEMBL441891,,Brc1ccc2c3c([nH]c2c1)CNCC3,investigational,,
CHEMBL263883,,Cn1c2c(c3ccccc31)CCNC2,investigational,,
CHEMBL266798,,Cc1ccc(Sc2nccc3sc(C(N)=O)cc23)cc1,investigational,,
CHEMBL6430,,CCc1cc2c(NCc3ccccc3)ncnc2s1,investigational,,
CHEMBL266799,,CCc1cc2c(Sc3ccccn3)ncnc2s1,investigational,,
CHEMBL428999,,Brc1ccc2c3c([nH]c2c1)C=NCC3,investigational,,
CHEMBL6626,,Brc1ccc2[nH]c3c(c2c1)CCN=C3,investigational,,
CHEMBL6632,,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2ccccn2)c(F)c1,investigational,,
CHEMBL267036,,CNC(=O)NC1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,investigational,,
CHEMBL265621,,C/N=C(/NC#N)NC1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,investigational,,
CHEMBL6557,PNU-22394,Cn1c2c(c3ccccc31)CCNCC2,investigational,,
CHEMBL427956,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)C(CCCN)CCCN)C(C)(C)C)C(=O)O,investigational,,
CHEMBL269236,TRYPTOLINE,c1ccc2c3c([nH]c2c1)CNCC3,investigational,,
CHEMBL6567,,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,investigational,,
CHEMBL6386,,C[C@]12CCC3c4ccc(O)cc4CCC3C1CC[C@@H]2O,investigational,,
CHEMBL267702,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2nccs2)cc1,investigational,,
CHEMBL6384,,CN/C(=N/C1=CC(C)(C)Oc2ccc(C#N)cc21)NC#N,investigational,,
CHEMBL6467,4-METHYLTHIOAMPHETAMINE,CSc1ccc(CC(C)N)cc1,investigational,,
CHEMBL414012,,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)c(F)c1,investigational,,
CHEMBL269074,,c1ccc2c3c([nH]c2c1)CCNC3,investigational,,
CHEMBL268387,,Cc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,investigational,,
CHEMBL6389,,O=C1N(CN2CCCCC2)c2ccccc2C12SCCS2,investigational,,
CHEMBL6390,,O=C1Nc2ccccc2C12OCCCO2,investigational,,
CHEMBL266956,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)c2ccccc2)cc1,investigational,,
CHEMBL441173,,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)[C@@H](C5=CC(=O)OC5)C(OC=O)CC43O)C2)CC(O)C1O,investigational,,
CHEMBL6509,,NCc1c[nH]c2ccccc12,investigational,,
CHEMBL6412,,COc1nc(Cl)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,investigational,,
CHEMBL6616,,COc1cc(CC(C)N)c(OC)cc1I,investigational,,
CHEMBL268689,,CCC(Cc1ccc2c(c1)OCO2)NC,investigational,,
CHEMBL6472,,CCC(c1cc(I)c(O)c(I)c1)C(CC)c1cc(I)c(O)c(I)c1,investigational,,
CHEMBL267599,,Brc1cccc2[nH]c3c(c12)CCN=C3,investigational,,
CHEMBL6639,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)c2cccc(O)c2)cc1,investigational,,
CHEMBL6640,TRYPTAMINE,NCCc1c[nH]c2ccccc12,investigational,,
CHEMBL268854,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccc(Cl)cc2)cc1,investigational,,
CHEMBL6523,,CCc1cc2c(Sc3ccc(C)cc3)ncnc2s1,investigational,,
CHEMBL266064,,CCc1cc2c(SCc3ccccc3)ncnc2s1,investigational,,
CHEMBL6602,,NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)O,investigational,,
CHEMBL6508,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCCN)C(C)(C)C)C(=O)O,investigational,,
CHEMBL269601,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCCN)C(C)(C)C)C(=O)O,investigational,,
CHEMBL267459,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCN=C(N)N)C(C)(C)C)C(=O)O,investigational,,
CHEMBL269367,,COc1cccc2c3c([nH]c12)C=NCC3,investigational,,
CHEMBL6409,CGS-19281A,COc1ccc2c3c([nH]c2c1)C=NCC3,investigational,,
CHEMBL266084,,COc1ccc2[nH]c3c(c2c1)CCNC3,investigational,,
CHEMBL6560,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCC(=O)O)cc1,investigational,,
CHEMBL268100,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc(C#N)c2)cc1,investigational,,
CHEMBL6548,,O=C1Nc2ccc(Br)cc2C12SCCS2,investigational,,
CHEMBL6561,,O=C1Nc2ccc(Cl)cc2C12OCCS2,investigational,,
CHEMBL268453,,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)c(F)c1,investigational,,
CHEMBL6461,Ro-481220,C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],investigational,,
CHEMBL6715,,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](C(=O)O)C(C)C)c(F)c1,investigational,,
CHEMBL266316,,O=C1Nc2c(C(F)(F)F)cccc2C12OCCO2,investigational,,
CHEMBL6402,,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)[C@@H](C5=CC(=O)OC5)C(O)CC43O)C2)CC(O)C1O,investigational,,
CHEMBL267703,,CC1OC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CCC4(C)[C@@H](C6=CC(=O)OC6)C(O)CC54O)C3)OC2C)CC(O)C1O,investigational,,
CHEMBL6391,,Cc1c(CC(C)N)ccc2c1OCO2,investigational,,
CHEMBL6330,,Cc1cc(CC(C)N)cc2c1OCO2,investigational,,
CHEMBL268629,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)O)cc1,investigational,,
CHEMBL6506,,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OCc3ccccc3)cccc12,investigational,,
CHEMBL6588,,CCOc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,investigational,,
CHEMBL6542,,NC(=O)c1cc2c(Sc3ccc(C(F)(F)F)cc3)cncc2s1,investigational,,
CHEMBL6470,,COc1ccc2c(c1)[nH]c1cnccc12,investigational,,
CHEMBL267164,,COCCNC(=O)C1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,investigational,,
CHEMBL6831,,CCN(CC)C(=O)C1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)C1,investigational,,
CHEMBL269342,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cscn2)cc1,investigational,,
CHEMBL6317,,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccsc2)cc1,investigational,,
CHEMBL267457,,CCCCNC(=O)CCC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,investigational,,
CHEMBL267458,BMS-182874,Cc1noc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)c1C,investigational,,
