ncats_id,name,smiles,status,atc,mechanism
N5I18JI9D6,PEMPIDINE,,approved,,
WM5Z385K7T,PENTETRAZOL,,approved,,
54A06VV62N,PERFLUNAFENE,,approved,,
J0ND6N0AQC,PHENAZOCINE,,approved,,
7D4542I59V,PHENPROMETHAMINE,,approved,,
R3V02WL7O3,PHENYRAMIDOL,,approved,,
6F5V775VPO,PHOXIM,,approved,,
785363R681,PIDOTIMOD,,approved,,
T46J20J26F,PIMETHIXENE,,approved,,
46JO4D76R2,PIMONIDAZOLE,,approved,,
RS3K5YXV34,PIPENZOLATE,,approved,,
9ZCS27634Y,PIPEROXAN,,approved,,
P8T739L1FA,PIPOFEZINE,,approved,,
C53SV0WO4V,PIVAGABINE,,approved,,
P3JW662TWA,PRAVADOLINE,,approved,,
AO82L471NS,PROPANIDID,,approved,,
T5WT3QN49G,PROROXAN,,approved,,
8AB20823CK,PYRITHYLDIONE,,approved,,
22F4FLA7DH,RAFOXANIDE,,approved,,
W12VDB26LB,RIODIPINE,,approved,,
CN68E94R2X,ROMAZARIT,,approved,,
372T2944C0,ROQUINIMEX,,approved,,
OWA98U788S,SAFINGOL,,approved,,
2H42W1O4O2,SALINAZID,,approved,,
AV9VK043SS,SANGUINARIUM,,approved,,
6YY7T1T567,SEMUSTINE,,approved,,
X81L78B3RB,SPAGLUMIC ACID,,approved,,
W6CD25Z4QR,SULFACARBAMIDE,,approved,,
R77Q4O5ZMD,SULFAETHIDOLE,,approved,,
217727W28W,SULFONETHYLMETHANE,,approved,,
HK56EH9K44,SULMAZOLE,,approved,,
PBQ7WLE1WP,TENONITROZOLE,,approved,,
NQ7W02PF6S,TETRYDAMINE,,approved,,
6U94N2D00F,THENALIDINE,,approved,,
T1X8S697GT,THIOCOLCHICOSIDE,,approved,,
GX4D5197DT,THIPHENAMIL,,approved,,
HC95205SY4,TICRYNAFEN,,approved,,
O6W7VEW6KS,TILORONE,,approved,,
UF17KA8AC5,TOSYLCHLORAMIDE,,approved,,
66WBM7N0NM,TRICHLORMETHINE,,approved,,
2421HMY9N6,TRICIRIBINE,,approved,,
R8869Q7R8I,TRIFLUPERIDOL,,approved,,
63S8C3RXGS,TRIPARANOL,,approved,,
Y2P6NV151K,VELNACRINE,,approved,,
TN1B5910V2,XANTHINOL,,approved,,
1BUC3685QU,ADELMIDROL,,approved,,
J39B52TV34,ALBENDAZOLE OXIDE,,approved,,
6246WH0S1O,ALMECILLIN,,approved,,
F83240ZOVE,AMELTOLIDE,,approved,,
PPM8SX5Q3V,AMINOMETRADINE,,approved,,
30973N61ZF,AMISOMETRADINE,,approved,,
6A0XTA8ZUH,ARPRINOCID,,approved,,
QP166M390Q,ATACIGUAT,,approved,,
28LQ20T5RC,AVASIMIBE,,approved,,
Y6BHZ28O92,BAMIPINE,,approved,,
F5N0ALI65V,BECLAMIDE,,approved,,
17SZX404IM,BENOXAPROFEN,,approved,,
GY56LQX77B,BENZILONIUM,,approved,,
P00DM5T7ZS,BENZPYRINIUM,,approved,,
11F6O06WN0,BROCRESINE,,approved,,
NTI7T2IEIE,BUNAMIODYL SODIUM,,approved,,
0354RT7LG4,BUPARVAQUONE,,approved,,
0X3H76N0HY,BUPICOMIDE,,approved,,
TXP4T9106S,BUTAPERAZINE,,approved,,
NJQ5FL8Q43,CARBIPHENE,,approved,,
0Y299JY9V3,CARBROMAL,,approved,,
3UVD77BP8R,CHLORPHENOXAMINE,,approved,,
94301K998R,CLAMIKALANT,,approved,,
4FA88HM3IX,CLORTERMINE,,approved,,
JF3KQ40J31,CYCLOBENDAZOLE,,approved,,
85D81U9JAV,CYNARINE,,approved,,
E780TX33D2,DANIQUIDONE,,approved,,
72H8H6K34C,DARBUFELONE,,approved,,
AVP9C03Z3K,DARGLITAZONE,,approved,,
04B949KO6F,DENBUFYLLINE,,approved,,
JY5N9F45AG,DEXOXADROL,,approved,,
N9900K2RBT,DIBROMSALAN,,approved,,
09HKW863J6,DICLOFENSINE,,approved,,
KEN63D125F,DIDROVALTRATE,,approved,,
1E3KG5FWDB,DIMETHOXANATE,,approved,,
L6X660925G,ENCIPRAZINE,,approved,,
2JMM46GA2V,ENEFEXINE,,approved,,
LW9S78L4M8,ESERIDINE,,approved,,
08KL644731,ETHYL BISCOUMACETATE,,approved,,
X24X82MX4X,ETIFOXINE,,approved,,
6M4IR9QY13,FENACLON,,approved,,
C15WFN6GMO,FENMETOZOLE,,approved,,
306ERL82IR,FEXINIDAZOLE,,approved,,
4058H365ZB,FIACITABINE,,approved,,
53T7IN77LC,FIALURIDINE,,approved,,
6NB119DLU7,FLOSEQUINAN,,approved,,
3PA0CDS0M5,FLUMETHIAZIDE,,approved,,
FO7JHA3G03,FLUROXENE,,approved,,
ZO1648L551,FOSTRIECIN,,approved,,
7IGF0S7R8I,FYTIC ACID,,approved,,
JW5Y7B8Z18,GEPIRONE,,approved,,
KE7J8A65P6,GLAZIOVINE,,approved,,
H041538E9P,GORALATIDE,,approved,,
M4HBT852YO,GUANOCLOR,,approved,,
6T9949G4LZ,INDOBUFEN,,approved,,
9TMU325RK3,LANICEMINE,,approved,,
S79265T71M,LOMEGUATRIB,,approved,,
V2SIB71583,LUBELUZOLE,,approved,,
99AU28W1G9,MANNITOL HEXANITRATE,,approved,,
077DN93G5B,MEDROGESTONE,,approved,,
199O25Z2BQ,METHESTROL,,approved,,
DZQ457UJ3Y,METHITURAL,,approved,,
OR0RPY2Y2V,METHOXYPROMAZINE MALEATE,,approved,,
KJ0091KAAH,METHYLCHROMONE,,approved,,
08760H16R0,METYRIDINE,,approved,,
0789652QUL,MIVOTILATE,,approved,,
1FMJ6D8Y1B,MOFEGILINE,,approved,,
P3P08Y1XJ4,MOXAVERINE,,approved,,
W1MKM70WQI,MURAGLITAZAR,,approved,,
22Z7E0X6OF,NAXAGOLIDE,,approved,,
1UA960P80H,NICAINOPROL,,approved,,
U60U6P08SP,NIFURATEL,,approved,,
10F89177CO,NOMEGESTROL,,approved,,
P7W01638W6,NORETHANDROLONE,,approved,,
S0737084O9,OCTAMYLAMINE,,approved,,
847PQF7ZN6,ODAPIPAM,,approved,,
SFK1SGY8V1,ORMAPLATIN,,approved,,
050271194T,OXANAMIDE,,approved,,
99QVL5KPSU,PAMAQUINE,,approved,,
NH99Y5GNF7,PENTAQUINE,,approved,,
MBM1C4K26S,PENTIFYLLINE,,approved,,
LMQ31KU50K,PHENAGLYCODOL,,approved,,
37VKD7067M,PHENIPRAZINE,,approved,,
G9BH09J4JW,PHENOPERIDINE,,approved,,
AY28O44JGD,PHOLEDRINE,,approved,,
653552FH1N,PIPAMAZINE,,approved,,
M5EK1T5V2L,PIPAZETHATE,,approved,,
GXM4PER6WZ,PROMESTRIENE,,approved,,
5O6VWA87VA,PROTHIPENDYL,,approved,,
2RV7212BP0,PSILOCYBINE,,approved,,
4B15044GQZ,PYRAZOFURIN,,approved,,
O1ZB1046R1,QUINFAMIDE,,approved,,
2AE8M83G3E,RUPATADINE,,approved,,
5AIJ4TGC6B,SITAMAQUINE,,approved,,
78QVZ7RG8L,SPARFOSIC ACID,,approved,,
CBK7Y28SP3,STYRAMATE,,approved,,
W5E840UV9P,SULFAPERIN,,approved,,
262P8GS9L9,TAFENOQUINE,,approved,,
1O8VSL798T,TALSACLIDINE,,approved,,
W5DCO14M05,TECASTEMIZOLE,,approved,,
O4Q7XM74N6,TENILSETAM,,approved,,
520D430GDK,THEBACON,,approved,,
0JFY081Q2X,THIOPROPAZATE,,approved,,
QVZ3IAR3JS,TOLTRAZURIL,,approved,,
2XD9773ZMN,TONABERSAT,,approved,,
4N4457MV2U,TORCETRAPIB,,approved,,
THH8Q65426,TRICYCLAMOL,,approved,,
F7IY6HZG9D,TRIETHYLENEMELAMINE,,approved,,
3875LLL8M8,TYBAMATE,,approved,,
3O25NRX9YG,VALNOCTAMIDE,,approved,,
7NZH2C1T6O,VINBARBITAL,,approved,,
YCF001N8QB,ZOLIMIDINE,,approved,,
8841R2UJPG,ZONIPORIDE,,approved,,
P55703ZRZY,ALIZAPRIDE,,approved,,
75473V2YZK,BROMOPRIDE,,approved,,
60M22SGW66,CHOLINE ALFOSCERATE,,approved,,
MOH3ET196H,FLUPIRTINE,,approved,,
C5QA4GLR9M,FLUSPIRILENE,,approved,,
97F9DE4CT4,KETANSERIN,,approved,,
KU65374X44,PERHEXILINE,,approved,,
DO22K1PRDJ,PIRIBEDIL,,approved,,
DU69T8ZZPA,RIFAMYCIN,,approved,,
08J2K08A3Y,STANOLONE,,approved,,
29OQ9EU4R1,TIRATRICOL,,approved,,
RUA6CWU76G,VALPROMIDE,,approved,,
7HE0JQL703,XAMOTEROL,,approved,,
137R1N49AD,AGOMELATINE,,approved,,
6AQ1Y404U7,CANGRELOR,,approved,,
A2JGV5CNU4,CYAMEMAZINE,,approved,,
FB33469R8E,ESTRIOL,,approved,,
37JK4STR6Z,FLIBANSERIN,,approved,,
GQ7JL9P5I2,FOTEMUSTINE,,approved,,
2GZ0LIK7T4,ISTRADEFYLLINE,,approved,,
C6T4514L4E,LEVOSIMENDAN,,approved,,
XC41AVD567,NALFURAFINE,,approved,,
0A09IUW5TP,PRUCALOPRIDE,,approved,,
90ENL74SIG,SAFINAMIDE,,approved,,
45AD6X575G,ALVOCIDIB,,approved,,
C78W1K5ASF,CANERTINIB,,approved,,
JE6P7QY7NH,DEVAZEPIDE,,approved,,
HO1A8B3YVV,DORAMAPIMOD,,approved,,
I89Y79062L,ETAZOLATE,,approved,,
078RCY7I27,FENOBAM,,approved,,
31D90UKP5Y,HYDROXYFLUTAMIDE,,approved,,
71IA9S35AJ,SEMAXANIB,,approved,,
RSY4RK37KQ,TRIDOLGOSIR,,approved,,
WHI7HQ7H85,URIDINE,,approved,,
5DX9U76296,VATALANIB,,approved,,
1Q8D39N37L,AMONAFIDE,,approved,,
C6BZ5263BJ,APRATASTAT,,approved,,
D0VK52NV5M,ASIMADOLINE,,approved,,
BK349F52C9,BATIMASTAT,,approved,,
KKV299446X,DAGLUTRIL,,approved,,
5829E3D9I9,FOSMIDOMYCIN,,approved,,
6P3AVY8A7Q,LOMETREXOL,,approved,,
IOW153004F,LONAFARNIB,,approved,,
5JBP4SI96H,MECLINERTANT,,approved,,
2ZL2BA06FU,MERIMEPODIB,,approved,,
VPG12K4540,NEPICASTAT,,approved,,
4UQ3S81B25,PIBOSEROD,,approved,,
82V2M8K24R,POSIZOLID,,approved,,
N986NI319S,PRALNACASAN,,approved,,
10T6626FRK,PRINOMASTAT,,approved,,
RGE5K1Q5QW,RUPINTRIVIR,,approved,,
O609V24217,SONEPIPRAZOLE,,approved,,
UMF554N5FG,TACEDINALINE,,approved,,
CVS43XG1L5,TALAMPANEL,,approved,,
CZ3T9T146K,TALNETANT,,approved,,
W9F9H8GXWR,TANAPROGET,,approved,,
9ORI6L73CJ,XANOMELINE,,approved,,
1PV3S9WP3D,ZOPOLRESTAT,,approved,,
0578K3ELIO,ACECLIDINE,,approved,,
B1X701S0MV,ACIFRAN,,approved,,
4964P6T9RB,ALDOSTERONE,,approved,,
OSZ0E9DGOJ,BRETAZENIL,,approved,,
2K3L8O9SOV,CHLOROPYRAMINE,,approved,,
U8QXS1WU8G,CIGLITAZONE,,approved,,
847G178BMC,CLOFILIUM,,approved,,
X31CDK040E,DEBRISOQUIN,,approved,,
EWG253M961,FLUPERLAPINE,,approved,,
K1M5RVL18S,GABOXADOL,,approved,,
ZJ56PS1DWK,IMILOXAN,,approved,,
3YFV00531K,LINTITRIPT,,approved,,
9CAS0V66OI,LOXORIBINE,,approved,,
8NA5SWF92O,LYSERGIDE,,approved,,
842TUP3PQ8,MIBEFRADIL DIHYDROCHLORIDE,,approved,,
T2Q0RYM725,NIALAMIDE,,approved,,
76S8CUH5MR,NOMIFENSINE MALEATE,,approved,,
XUI1Y24IMI,NORMORPHINE,,approved,,
WW6A9TFL2C,OTENZEPAD,,approved,,
C1LJO185Q9,OXITRIPTAN,,approved,,
91XC93EU03,PHENFORMIN HYDROCHLORIDE,,approved,,
430K3SOZ7G,RACLOPRIDE,,approved,,
145TFV465S,RITANSERIN,,approved,,
43227SMS0O,ROXINDOLE,,approved,,
G4186B906P,SORBINIL,,approved,,
OC5IGJ7J6I,TEMAFLOXACIN HYDROCHLORIDE,,approved,,
5AV7G7EIEE,TETRAETHYLAMMONIUM,,approved,,
0T93LG5NMK,TOLRESTAT,,approved,,
5Q9O54P0H7,VERLUKAST,,approved,,
996XVD0JHT,VINCAMINE,,approved,,
TQ358GWH6Y,ZARDAVERINE,,approved,,
Y0185WZ209,ZOMEPIRAC SODIUM,,approved,,
9DOW362Q29,ZOXAZOLAMINE,,approved,,
PDQ3ME68U3,AMIBEGRON,,approved,,
5XL19F49H6,BREQUINAR,,approved,,
0678G6Q58A,CALUSTERONE,,approved,,
H93K9455DD,CAPTODIAME,,approved,,
75C8DU40T0,CILUPREVIR,,approved,,
02HQ4TYQ60,CIPEMASTAT,,approved,,
V10P524501,DACINOSTAT,,approved,,
33JD57L6RW,DARUSENTAN,,approved,,
N9DG6ZTC43,DEXNIGULDIPINE,,approved,,
C3S5FRP6JW,DIHYDROMORPHINE,,approved,,
ONU5A67T2S,EGLUMETAD,,approved,,
N488540F94,ELACRIDAR,,approved,,
OG837L732J,EMAPUNIL,,approved,,
AIQ630U6XO,FURTRETHONIUM,,approved,,
V10R70ML23,HEPTABARBITAL,,approved,,
GJ0EGN38UL,IBUTAMOREN,,approved,,
8BT63DA42E,INDIPLON,,approved,,
337G83N988,LASOFOXIFENE,,approved,,
9G3DCA3958,LEXACALCITOL,,approved,,
8F5X4B082E,LIXIVAPTAN,,approved,,
D5EQV23TDS,MARIMASTAT,,approved,,
2L9RKX796Q,METOPRINE,,approved,,
NR72W2V70N,NOLPITANTIUM,,approved,,
2H6KVC5E76,OCINAPLON,,approved,,
K7G81N94DT,OSANETANT,,approved,,
38VAG2SA33,PAGOCLONE,,approved,,
BML697718K,PIRODAVIR,,approved,,
9H4570Q89D,PLECONARIL,,approved,,
V3DMU7PVXF,RESIQUIMOD,,approved,,
I18M56OGME,ROBALZOTAN,,approved,,
721809WQCP,RUBOXISTAURIN,,approved,,
56S17Z6X9M,SUFUGOLIX,,approved,,
8I16YLE4US,TECALCET,,approved,,
35C6UMO5SR,TIOSPIRONE,,approved,,
180C9PJ8JT,ZENARESTAT,,approved,,
T7A20Y888Y,TAGATOSE,,approved,,
TA269SD04T,BENZALDEHYDE,,approved,,
1P9D0Z171K,BUTYLATED HYDROXYTOLUENE,,approved,,
AYI8EX34EU,CREATININE,,approved,,
JWJ963070N,FUSARIC ACID,,approved,,
C7S9D784HX,HYDROXYNAPHTHOIC ACID,,approved,,
QR6IP857S6,NEROLIDOL,,approved,,
4I203628MT,NITROVIN,,approved,,
PEG5DP7434,OXEDRINE,,approved,,
681HV46001,"RIBOSE, D-",,approved,,
CHI530446X,VANILLIN,,approved,,
CK0N3WH0SR,PERFLUTREN,,approved,,
5UX2SD1KE2,CYSTEAMINE,,approved,,
HW8W27HTXX,IODIXANOL,,approved,,
NWQ5N31VKK,DAPTOMYCIN,,approved,,
UYE4T5I70X,DEXLANSOPRAZOLE,,approved,,
XK134822Z0,TELAVANCIN,,approved,,
16FL47B687,IOTROLAN,,approved,,
ND2M416302,ISOPROPYL ALCOHOL,,approved,,
U75VZ9PK1J,LEVOPROPOXYPHENE,,approved,,
ITX08688JL,QUINIDINE,,approved,,
RU4S6E2G0J,AMIFAMPRIDINE,,approved,,
WS7LR3I1D6,SULFUR HEXAFLUORIDE,,approved,,
418M5916WG,CHLORAL HYDRATE,,approved,,
G79YN26H5B,PENTETATE CALCIUM TRISODIUM,,approved,,
1364PS73AF,ACETONE,,approved,,
3J0KPB596Q,TETROFOSMIN,,approved,,
322U039GMF,POLIHEXANIDE,,approved,,
6KD9E78X68,DEXKETOPROFEN,,approved,,
N08U5BOQ1K,GLUCOSAMINE,,approved,,
Q2TWQ1I31U,TEBIPENEM,,approved,,
37O2X55Y9E,BRYOSTATIN 1,,approved,,
6K0NOF3XQ6,ENILCONAZOLE,,approved,,
C4XNY919FW,MIGALASTAT,,approved,,
0F5N573A2Y,ETHER,,approved,,
GAP082Q6UF,BISMUTH SODIUM TARTRATE,,approved,,
7V31YC746X,CHLOROFORM,,approved,,
46U771ERWK,ETHYL CHLORIDE,,approved,,
YP6GDU0L78,"PROPRANOLOL HYDROCHLORIDE, (-)-",,approved,,
A49OS0F91S,PICRIC ACID,,approved,,
3A837VZ81Y,NITENPYRAM,,approved,,
KXO0259XJ1,SELENITE ION,,approved,,
BFE2NBZ7NX,BESIFLOXACIN,,approved,,
F41401512X,NILOTINIB,,approved,,
22VKV8053U,RALTEGRAVIR,,approved,,
0K47UL67F2,CARVEDILOL,,approved,,
EDN2NBH5SS,LEVALBUTEROL,,approved,,
3SCV180C9W,BETAINE,,approved,,
458VC51857,TEGASEROD,,approved,,
HUQ1KC1YLI,METHOXAMINE,,approved,,
SX0XJI3A11,DEGARELIX,,approved,,
CRS35BZ94Q,DESFLURANE,,approved,,
621G617227,FESOTERODINE,,approved,,
83LCM6L2BY,FOMEPIZOLE,,approved,,
J177FOW5JL,FONDAPARINUX,,approved,,
5ZZ84GCW8B,FORMOTEROL,,approved,,
6L8OF9XRDC,FOSAPREPITANT,,approved,,
IX503L9WN0,GANIRELIX,,approved,,
X6Q56QN5QC,HYDROXYUREA,,approved,,
7662KG2R6K,LUBIPROSTONE,,approved,,
0RK7M7IABE,METHYLNALTREXONE,,approved,,
S915P5499N,PLERIXAFOR,,approved,,
A8Q8I19Q20,PRALATREXATE,,approved,,
34K66TBT99,PRASUGREL,,approved,,
8I7IO46IVQ,SAXAGLIPTIN ANHYDROUS,,approved,,
624KN6GM2T,TEMSIROLIMUS,,approved,,
4RZ82L2GY5,ACETOHYDROXAMIC ACID,,approved,,
75T64B71RP,DEXBROMPHENIRAMINE,,approved,,
PDC6A3C0OX,GLYCERIN,,approved,,
9LSH52S3LQ,DICHLOROACETIC ACID,,approved,,
990S25980Y,LEVOLEUCOVORIN,,approved,,
K9AY9IR2SD,ACIPIMOX,,approved,,
DO989GC5D1,LESTAURTINIB,,approved,,
GR0L9S3J0F,RACEPINEPHRINE,,approved,,
GN83C131XS,EPHEDRINE,,approved,,
6DC9Q167V3,PROPYLENE GLYCOL,,approved,,
LW2E03M5PG,COBICISTAT,,approved,,
G7H20TKI67,HEXAMINOLEVULINATE,,approved,,
7N21461LKD,POTASSIUM AMINOSALICYLATE,,approved,,
W4888I119H,TARTARIC ACID,,approved,,
8GTS82S83M,DIPHENHYDRAMINE,,approved,,
Q830PW7520,CODEINE,,approved,,
7NNO0D7S5M,MICONAZOLE,,approved,,
UGM0326TXX,LEVOMILNACIPRAN,,approved,,
7Z8O94ECSX,ALCAFTADINE,,approved,,
V63XWA605I,ARMODAFINIL,,approved,,
51F690397J,CABAZITAXEL,,approved,,
3Q9Q0B929N,DEXCHLORPHENIRAMINE,,approved,,
4GDQ854U53,ELVITEGRAVIR,,approved,,
LR24G6354G,ERIBULIN,,approved,,
3QN8BYN5QF,FINGOLIMOD,,approved,,
8OR09251MQ,INDACATEROL,,approved,,
2880D3468G,LEVAMISOLE,,approved,,
75O9XHA4TU,LEVOBETAXOLOL,,approved,,
A5H73K9U3W,LEVOBUPIVACAINE,,approved,,
98H1T17066,PASIREOTIDE,,approved,,
CX3T89XQBK,ROMIDEPSIN,,approved,,
6J5J15Q2X8,ULIPRISTAL,,approved,,
1C065P542O,BETAZOLE,,approved,,
R3B637Y991,LEVOMETHADYL,,approved,,
42HK56048U,TYROSINE,,approved,,
169D1260KM,NITROPRUSSIDE,,approved,,
BGF9MN2HU1,FENOFIBRIC ACID,,approved,,
63KP7FXF2I,PIPERAZINE CITRATE,,approved,,
K1YX059ML1,APRICITABINE,,approved,,
6A4U6NN813,PALIFOSFAMIDE,,approved,,
P7T269PR6S,ANACETRAPIB,,approved,,
DD5RBA1NKF,ANAMORELIN,,approved,,
4T36H88UA7,APALUTAMIDE,,approved,,
3H8GSZ4SQL,AVATROMBOPAG,,approved,,
4M1609828O,BALAGLITAZONE,,approved,,
74RWP7W0J9,BETRIXABAN,,approved,,
EY00JF42FV,BEXAGLIFLOZIN,,approved,,
6Y24O4F92S,BREMELANOTIDE,,approved,,
2OEA2UN10Y,CADAZOLID,,approved,,
WI6V529FZ9,COPANLISIB,,approved,,
6315412YVF,DELAFLOXACIN,,approved,,
QR5PYD126V,DEXVERAPAMIL,,approved,,
913P6LK81M,DORAVIRINE,,approved,,
5B2546MB5Z,ELAGOLIX,,approved,,
865UEK4EJC,ELOBIXIBAT,,approved,,
3T1SS4E7AG,ENASIDENIB,,approved,,
8L7891MRB6,ENCORAFENIB,,approved,,
07896928ZC,ERAVACYCLINE,,approved,,
39EY4NVB8T,ESOXYBUTYNIN,,approved,,
51XWV9K850,EVACETRAPIB,,approved,,
8A9RZ3HN8W,EVOFOSFAMIDE,,approved,,
SQ8A3S5101,FOSTAMATINIB,,approved,,
97IQ273H4L,FOSTEMSAVIR,,approved,,
2E8412Y946,GANETESPIB,,approved,,
66D92MGC8M,GILTERITINIB,,approved,,
G7N11T8O78,LAROPIPRANT,,approved,,
1H09Y5WO1F,LETERMOVIR,,approved,,
EGP8L81APK,LUMACAFTOR,,approved,,
2CN60TN6ZS,LURBINECTEDIN,,approved,,
8680B21W73,MACIMORELIN,,approved,,
S7LK2KDM5U,MIROGABALIN,,approved,,
03KSI6WLXH,NALDEMEDINE,,approved,,
Z1HHM49K7O,NAPABUCASIN,,approved,,
QN4128B52A,OBATOCLAX,,approved,,
090IP5RV8F,OMADACYCLINE,,approved,,
5R72CHP32S,PARDOPRUNOX,,approved,,
OU2YM37K86,PARITAPREVIR,,approved,,
11ALM7A4RV,PERETINOIN,,approved,,
LYO9XZ250J,PLAZOMICIN,,approved,,
986FY7F8XR,PLINABULIN,,approved,,
5G7AKV2MKP,PONESIMOD,,approved,,
2U23G6VNUZ,PRADIGASTAT,,approved,,
2XOI31YC4N,PRETOMANID,,approved,,
HD4TW8S2VK,PRIDOPIDINE,,approved,,
1OQF7TT3PF,RELEBACTAM ANHYDROUS,,approved,,
7V4A8U16MB,REMIMAZOLAM,,approved,,
TK8ERE8P56,RIBOCICLIB,,approved,,
406FL5G00V,RIGOSERTIB SODIUM,,approved,,
X3O30D9YMX,ROXADUSTAT,,approved,,
W335P73C3L,SAPACITABINE,,approved,,
94O110CX2E,SARECYCLINE,,approved,,
53AXN4NNHX,SEMAGLUTIDE,,approved,,
RR6P8L282I,SIPONIMOD,,approved,,
J58862DTVD,TARIQUIDAR,,approved,,
1YC4W9MSLJ,TASISULAM,,approved,,
381V4FCV2Z,TELOTRISTAT,,approved,,
8RW88Y506K,TEZACAFTOR,,approved,,
G8WSM7R635,TIRASEMTIV,,approved,,
D9K857J81I,TOZADENANT,,approved,,
JXH6X663L0,VELIFLAPON,,approved,,
MWI54OUA12,VERCIRNON,,approved,,
M5TSE03W5U,VIBEGRON,,approved,,
K6A90IIZ19,VOSAROXIN,,approved,,
5MB77ICE2Q,9-AMINOCAMPTOTHECIN,,approved,,
XDK458E1J9,"ALLANTOIN, (+)-",,approved,,
6ST3ZF52WB,CARBOXYAMIDOTRIAZOLE,,approved,,
H36Z0FHR8K,CEFTAROLINE,,approved,,
XN7MM8XG2M,CORTEXOLONE 17α-PROPIONATE,,approved,,
49DXG3M5ZW,FRUQUINTINIB,,approved,,
G2AE2VE07O,REVEFENACIN,,approved,,
80W7787JVB,GV 150526A,,approved,,
5Y869C2THE,GW-406381,,approved,,
A2TJL9CO2K,PHENSERINE TARTRATE,,approved,,
B8WCK70T7I,TREHALOSE,,approved,,
60UAB198HK,ABEMACICLIB,,approved,,
08W5N2C97Q,ALPELISIB,,approved,,
8R4A7GDZ1D,APABETALONE,,approved,,
L94KSX715K,AVOSENTAN,,approved,,
LPU25F15UQ,AZELIRAGON,,approved,,
ISP4442I3Y,BARICITINIB,,approved,,
181R97MR71,BINIMETINIB,,approved,,
DDU33B674I,BRIVANIB,,approved,,
0ZM2Z182GD,BUPARLISIB,,approved,,
7GDW9S3GN3,CEBRANOPADOL,,approved,,
Q2R47HGR7P,CRISABOROLE,,approved,,
2XJX250C20,DACOMITINIB,,approved,,
TCN4MG2VXS,DAPIVIRINE,,approved,,
4V8ECV0NBQ,DINACICLIB,,approved,,
I35H55G906,DOVITINIB,,approved,,
610V23S0JI,DUVELISIB,,approved,,
5FI5376A0X,ENCENICLINE,,approved,,
1ZNY4FKK9H,ENTINOSTAT,,approved,,
6C282481IP,ERTUGLIFLOZIN,,approved,,
5OK523O4FU,FAROPENEM MEDOXOMIL,,approved,,
DE2O63YV8R,FINERENONE,,approved,,
J57O328W4W,FLINDOKALNER,,approved,,
I5590ES2QZ,FOSBRETABULIN,,approved,,
WA33E149SW,GALETERONE,,approved,,
59WCJ0YNWM,IDALOPIRDINE,,approved,,
995FT1W541,IDRONOXIL,,approved,,
760I9WM792,LASMIDITAN,,approved,,
P5T6BYS22Y,LICOFELONE,,approved,,
CO93X137CW,LINIFANIB,,approved,,
F2DQF16BXE,LOSMAPIMOD,,approved,,
6O01GMS00P,MOMELOTINIB,,approved,,
U1JK633AYI,MOTESANIB,,approved,,
JJH94R3PWB,NERATINIB,,approved,,
HMC2H89N35,NIRAPARIB,,approved,,
N673F6W2VH,ODANACATIB,,approved,,
5YL4IQ1078,OSILODROSTAT,,approved,,
Z80293URPV,OZANIMOD,,approved,,
HPH1166CKX,PEFICITINIB,,approved,,
6783M2LV5X,PEXIDARTINIB,,approved,,
7LA4O6Q0D3,QUIZARTINIB,,approved,,
Z26P56GFTV,RANIRESTAT,,approved,,
7805S5HIHX,ROLOFYLLINE,,approved,,
8237F3U7EH,RUCAPARIB,,approved,,
6UH91I579U,SELUMETINIB,,approved,,
6B4ZBS263Y,SOTAGLIFLOZIN,,approved,,
9QHX048FRV,TALAZOPARIB,,approved,,
L08J2O299M,TASELISIB,,approved,,
A6WX9391D8,TERUTROBAN,,approved,,
F6XM2TN5A1,TESEVATINIB,,approved,,
PJ4H73IL17,TIVANTINIB,,approved,,
172030934T,TIVOZANIB,,approved,,
01O4K0631N,VELIPARIB,,approved,,
J1I0P6WT7T,VERUBECESTAT,,approved,,
6EM57086EA,VOLASERTIB,,approved,,
19GBJ60SN5,CANNABIDIOL,,approved,,
3KUM2721U9,TETRODOTOXIN,,approved,,
D42OWK5383,ACOTIAMIDE,,approved,,
3VQ38D63M7,ALFATRADIOL,,approved,,
K726J96838,ANAGLIPTIN,,approved,,
K16AME9I3V,ATALUREN,,approved,,
822Q956KGM,BUTYLPHTHALIDE,,approved,,
LI2427F9CI,DACLATASVIR,,approved,,
8OOT6M1PC7,DELAMANID,,approved,,
9S4S6CIY83,DEXTROMORAMIDE,,approved,,
4S465RYF7M,DIANHYDROGALACTITOL,,approved,,
50LFG02TXD,ESKETAMINE,,approved,,
0F8K1X115C,FABOMOTIZOLE,,approved,,
P58222188P,FIMASARTAN,,approved,,
776Q6XX45J,ILAPRAZOLE,,approved,,
60UTO373KE,ISAVUCONAZOLE,,approved,,
OD9237K1Z6,LATREPIRDINE,,approved,,
0P6NLP6806,LEVAMLODIPINE,,approved,,
C596HWF74Z,LUSEOGLIFLOZIN,,approved,,
504G362H0H,MIRODENAFIL,,approved,,
PUG62FRZ2E,ORITAVANCIN,,approved,,
I284LJY110,RADOTINIB,,approved,,
5P184180P5,REVAPRAZAN,,approved,,
11978226XX,RIPASUDIL,,approved,,
361LPM2T56,SUGAMMADEX,,approved,,
28ZHI4CF9C,TENELIGLIPTIN,,approved,,
P8DD8KX4O4,TOFOGLIFLOZIN,,approved,,
